STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,AGE,Age,SEX,Sex,STATISTICAL_OPERATION,Statistical operation,TIME_PERIOD,Time period,OBS_VALUE,Observation value,HSPA,HSPA,METHODOLOGY,Calculation methodology,TIME_RANGE,Time range,DECIMALS,Decimals,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,OBS_STATUS3,Observation status 3,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,SVN,Slovenia,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2019,,70.2,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,SVN,Slovenia,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2018,,70.1,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,SVN,Slovenia,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2017,,66.5,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,SVN,Slovenia,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2016,,70.8,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,ROU,Romania,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2014,,453.7,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,ROU,Romania,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2021,,100.2,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,ROU,Romania,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2020,,143.2,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,ROU,Romania,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2019,,355.4,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,ROU,Romania,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2018,,388.9,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,ROU,Romania,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2017,,414.2,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,ROU,Romania,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2016,,411.3,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,FRA,France,A,Annual,PATRDBLE,Lower extremity amputation in diabetic patients using linked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2014,,3.9,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,FIN,Finland,A,Annual,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2016,,4,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,FIN,Finland,A,Annual,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2015,,3.8,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,FIN,Finland,A,Annual,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2014,,4.2,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,FIN,Finland,A,Annual,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2019,,5.7,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,FIN,Finland,A,Annual,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2018,,4.8,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,FRA,France,A,Annual,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2014,,151.2,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,EST,Estonia,A,Annual,ADMRDBUC,Diabetes hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2014,,143.8,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,EST,Estonia,A,Annual,ADMRDBUC,Diabetes hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2021,,79.9,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,EST,Estonia,A,Annual,ADMRDBUC,Diabetes hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2020,,98.1,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,EST,Estonia,A,Annual,ADMRDBUC,Diabetes hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2019,,107.1,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,EST,Estonia,A,Annual,ADMRDBUC,Diabetes hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2018,,103.3,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,EST,Estonia,A,Annual,ADMRDBUC,Diabetes hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2017,,111.2,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,EST,Estonia,A,Annual,ADMRDBUC,Diabetes hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2016,,123.4,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,DNK,Denmark,A,Annual,ADMRHYPT,Hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2014,,85.8,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,DNK,Denmark,A,Annual,ADMRHYPT,Hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2021,,44.7,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,DNK,Denmark,A,Annual,ADMRHYPT,Hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2020,,50.2,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,DNK,Denmark,A,Annual,ADMRHYPT,Hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2019,,57.7,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,DNK,Denmark,A,Annual,ADMRHYPT,Hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2018,,57.9,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,DNK,Denmark,A,Annual,ADMRHYPT,Hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2017,,61.8,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,DNK,Denmark,A,Annual,ADMRHYPT,Hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2016,,63.7,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,EST,Estonia,A,Annual,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2018,,10,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,EST,Estonia,A,Annual,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2017,,8.9,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,EST,Estonia,A,Annual,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2016,,10,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,EST,Estonia,A,Annual,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2021,,10.2,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,EST,Estonia,A,Annual,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2020,,9.2,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,CHL,Chile,A,Annual,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2016,,101.9,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,CHL,Chile,A,Annual,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2015,,102.9,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,CHL,Chile,A,Annual,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2014,,105,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,CHL,Chile,A,Annual,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2019,,87.3,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,CHL,Chile,A,Annual,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2018,,93.8,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,ITA,Italy,A,Annual,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2020,,2.5,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,ITA,Italy,A,Annual,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2019,,2.5,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,ITA,Italy,A,Annual,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2018,,2.7,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,ITA,Italy,A,Annual,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2017,,1.7,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,ITA,Italy,A,Annual,ADMRDBLE,Lower extremity amputation in diabetic patients using unlinked data,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2016,,2.5,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,CRI,Costa Rica,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2016,,108.3,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,CRI,Costa Rica,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2015,,104.2,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,CRI,Costa Rica,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2014,,128.6,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,CRI,Costa Rica,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2022,,2.2,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,MEX,Mexico,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2014,,93.8,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,MEX,Mexico,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2021,,14.4,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,MEX,Mexico,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2020,,26,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,MEX,Mexico,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2019,,71.6,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,MEX,Mexico,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2018,,77.5,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,MEX,Mexico,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2017,,85.4,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,MEX,Mexico,A,Annual,ADMRCOPD,Chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2016,,90.4,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,USA,United States,A,Annual,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2017,,351.6,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,USA,United States,A,Annual,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2016,,316.5,,,,AGE_STANDARD,Age standardised rate,,,1,One,B,Time series break,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,USA,United States,A,Annual,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2014,,311.1,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,USA,United States,A,Annual,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2020,,150.3,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,USA,United States,A,Annual,ASCOCOMP,Asthma and chronic obstructive pulmonary disease hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2019,,254.1,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,AUS,Australia,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2015,,91.9,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,AUS,Australia,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2014,,93.3,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,AUS,Australia,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2020,,58.4,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,AUS,Australia,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2019,,84.5,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,AUS,Australia,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2018,,92.3,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,AUS,Australia,A,Annual,ADMRASTH,Asthma hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,F,Female,OBS,Observed,2017,,95.5,,,,AGE_STANDARD,Age standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,MLT,Malta,A,Annual,CHHYCOMP,Congestive heart failure and hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2016,,399.8,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
DATAFLOW,OECD.ELS.HD:DSD_HCQO@DF_HCQO(1.0),Healthcare quality and outcomes,I,MLT,Malta,A,Annual,CHHYCOMP,Congestive heart failure and hypertension hospital admission,10P5HB,Per 100 000 inhabitants,Y_GE15,15 years or over,_T,Total,OBS,Observed,2015,,449.1,,,,AGE_SEX_STANDARD,Age and sex standardised rate,,,1,One,,,,,,,0,Units
